0.0,0.0510204081633,0.102040816327,0.15306122449,0.204081632653,0.255102040816,0.30612244898,0.357142857143,0.408163265306,0.459183673469,0.510204081633,0.561224489796,0.612244897959,0.663265306122,0.714285714286,0.765306122449,0.816326530612,0.867346938776,0.918367346939,0.969387755102,1.02040816327,1.07142857143,1.12244897959,1.17346938776,1.22448979592,1.27551020408,1.32653061224,1.37755102041,1.42857142857,1.47959183673,1.5306122449,1.58163265306,1.63265306122,1.68367346939,1.73469387755,1.78571428571,1.83673469388,1.88775510204,1.9387755102,1.98979591837,2.04081632653,2.09183673469,2.14285714286,2.19387755102,2.24489795918,2.29591836735,2.34693877551,2.39795918367,2.44897959184,2.5,rew
3.980762355483313,4.135709712199692,4.2663332573867825,4.373668326608037,4.459069898398422,4.524119285222928,4.570537598319142,4.600111704007849,4.614633734192505,4.615853894452685,4.60544512581318,4.584979204863843,4.55591309791463,4.51957219367238,4.47716131143645,4.4297578229651995,4.378318623535406,4.323687123748163,4.26660147764722,4.207703555510825,4.147547712421545,4.0866096475657425,4.025295220606945,3.9639481998630326,3.902857371002395,3.8422642341901745,3.7823681379137146,3.7233319201222037,3.6652879568802144,3.6083404855738452,3.552570967635999,3.498041368446393,3.4447959324204587,3.3928653124875607,3.3422673037107447,3.2930100632971295,3.2450931781336627,3.1985085651400555,3.1532431498061437,3.109278020660887,3.0665915106422266,3.025157890561345,2.9849493740001085,2.9459366755460032,2.9080886564359436,2.8713730941091256,2.8357576758817395,2.801209127616716,2.7676946470798773,2.735181057860557,0.1
3.1763319096277645,3.32808101093683,3.461175238394901,3.5759866405871024,3.67318154038291,3.753657580571103,3.818473441129768,3.8688042942385663,3.905883194406965,3.9309619545180046,3.945277641428683,3.95002747059203,3.946349636687839,3.9353114755992764,3.917901619908926,3.8950261957783807,3.8675105422019365,3.8360928973620743,3.8014392585918033,3.764140551662243,3.724719275980073,3.6836349019339854,3.641289656428041,3.5980337510056635,3.5541703266614153,3.5099612330265337,3.4656307411847873,3.421369908899727,3.3773414879947254,3.3336816050837035,3.290504298947426,3.2479042935564237,3.2059584343819405,3.164729376792776,3.124266187369113,3.084607288783343,3.045781432445428,3.007808571138459,2.9707023624796065,2.934469442707522,2.899112349771791,2.864628368096254,2.8310114714202084,2.7982529143677906,2.7663409717285052,2.7352617236399417,2.7050000663705633,2.67553895345012,2.6468608150957724,2.618946818293225,0.11666666666666667
2.5558531166907406,2.70037244640058,2.8304146126429015,2.945985310654592,3.047346258211462,3.134970714251735,3.2094983042635263,3.271693166243399,3.3223958719944675,3.3625018248868614,3.3929227677979186,3.4145658543440964,3.42831474436304,3.4350165645620994,3.435472146238353,3.4304297451323134,3.4205819081966897,3.406564029689125,3.388955108574434,3.36827921722676,3.34500981194081,3.3195658808852193,3.292325460271612,3.2636226497550265,3.2337524545170044,3.202975043689904,3.1715183131114184,3.1395811726098564,3.107337451067904,3.0749369902261585,3.042509406376275,3.0101663532755114,2.978002597173921,2.9460992333460934,2.914524100900951,2.8833344023024723,2.8525775215327287,2.8222918003107287,2.7925088148936204,2.7632526986869768,2.7345428564004743,2.7063928973901983,2.678812466279555,2.651807817922848,2.625381601019357,2.599533617499969,2.5742618096220014,2.5495615752509617,2.525427140447257,2.501850893320484,0.13333333333333333
2.0774927436662174,2.2125723784054885,2.336368177148644,2.4486706102515616,2.5494913320210566,2.639031687039882,2.7176491653921886,2.7858234637346726,2.8441247918448043,2.8931867692699327,2.93367370659143,2.9662719337644217,2.9916639307571935,3.0105177182076877,3.0234766959318167,3.0311524055734753,3.034120011750724,3.0329153249183465,3.028033843499798,3.0199305519801727,3.0090209206189398,2.995681826227016,2.9802546573036697,2.9630461846753597,2.9443334184967154,2.9243594571164713,2.9033450157093434,2.8814846226326774,2.858951195517199,2.83589665281984,2.8124550045609125,2.7887441604137773,2.7648666775902817,2.740912533194423,2.7169593514506873,2.6930746998505914,2.669316739968543,2.6457348823141924,2.622371825991019,2.5992628938960527,2.5764385223069475,2.553923246846354,2.5317373987793594,2.5098976362072336,2.4884167426938686,2.467304337969694,2.446567817480379,2.426211716312174,2.406239015859949,2.386650528821825,0.15000000000000002
1.7063830866748313,1.831262850197232,1.9473252977679083,2.054235042913133,2.151847954772492,2.2401882282863386,2.319422961786645,2.3898355405229834,2.451800072188811,2.505757346431732,2.5521937679929096,2.591624665382411,2.6245716501698118,2.651561663429852,2.6731095088717107,2.689712411015025,2.701844923465744,2.7099551962391275,2.714463048822384,2.7157587722319323,2.7142030729913977,2.710127013567469,2.7038340051739502,2.695599874296566,2.685675111309865,2.674286443811364,2.6616380687162002,2.647914800106651,2.6332792666821816,2.6178798002523465,2.60184795814783,2.585301179725456,2.568343260632836,2.5510667335803996,2.5335529299305133,2.515873980152776,2.498093308255114,2.48026616440812,2.4624414391919744,2.4446609961879955,2.42696194191617,2.4093756460401488,2.391929298451857,2.3746463855861695,2.3575464880359505,2.3406459328307028,2.323958673652356,2.307495687632995,2.291266207455106,2.2752771422250864,0.16666666666666669
1.4158427131243367,1.5306386943873493,1.6385320752318302,1.7391168472957004,1.832153047154355,1.917549613935586,1.9953447508855673,2.065684759435973,2.1288032262155894,2.185001006104646,2.2346283146262027,2.278068731352907,2.315725466870367,2.348011799324593,2.375335749952741,2.3981024946900473,2.416702497178086,2.431509190854445,2.442876538280663,2.4511372629510535,2.4566021372212425,2.459559300782434,2.460275482805497,2.458995535760272,2.455943993814142,2.4513260686820098,2.4453283892252076,2.4381203097940776,2.4298558002386836,2.4206734617692436,2.410699851576778,2.400045492584131,2.3888125974263397,2.3770922935058865,2.364965715963662,2.352505749035484,2.339777384727987,2.326838143848126,2.3137396868231885,2.3005271394333593,2.2872411590134316,2.273916980083902,2.260585837792642,2.2472753872004665,2.234009492542567,2.220808819026357,2.2076916504246595,2.194673309146397,2.1817673116193403,2.168984815993433,0.18333333333333335
1.1860610933498101,1.2913475344508694,1.3912251884149403,1.4852517618876333,1.5731300355741022,1.6546946635697328,1.7298966975309837,1.7987865095710185,1.8614966684640644,1.9182251556039729,1.9692200906330493,2.0147658440182568,2.055170901481926,2.0907579006010835,2.1218566517614112,2.1487913616160808,2.171884801669766,2.191447834668456,2.2077783838284364,2.22115936131364,2.2318575603110595,2.2401225898440367,2.2461875640330096,2.2502682915617287,2.2525643356241267,2.253259594534304,2.2525226847844326,2.2505078729650103,2.247356569049617,2.2431971356524545,2.2381466081618084,2.23231133585316,2.2257873938545703,2.218663421288785,2.211015629455977,2.202916388849847,2.1944298913015543,2.185613589245486,2.1765196280584784,2.1671941661588576,2.1576792575441437,2.1480119195318643,2.1382254328712857,2.128349706769799,2.1184110576125295,2.1084327426963463,2.098435716122172,2.0884380670685876,2.078456100585125,2.0685038061413183,0.2
1.0024527064671798,1.0990055337396873,1.1913220738989054,1.2789448789290603,1.361544301918514,1.4389079590020188,1.510928257188445,1.5775883976734522,1.6389481218827107,1.6951295174508187,1.7463039164510337,1.7926798055854238,1.8344921064357194,1.871993231310292,1.9054453682493024,1.9351156765074469,1.9612654774500031,1.9841552854821505,2.0040359157356966,2.0211478470971125,2.0357198869916213,2.047967879862315,2.058095028433505,2.0662908678597667,2.0727319655468417,2.077582204564524,2.0809929105438667,2.0831035017594055,2.084042675711824,2.0839280704783345,2.082867697567842,2.0809604057013646,2.078296140052184,2.074957382593009,2.071018690426362,2.0665483400085405,2.0616094000311804,2.056255598612844,2.0505391538561515,2.044505793339528,2.0381975282188467,2.0316517423998883,2.024902381443607,2.01798026848242,2.010912872560725,2.0037247890711765,1.9964384375836257,1.9890735153186028,1.9816480077981429,1.9741776747182493,0.21666666666666667
0.8542638190524501,0.9429158676482876,1.0282583980712245,1.1098315345537164,1.1872890896627768,1.260389777554474,1.328986899663438,1.393016671687068,1.4524862052657028,1.5074613877865317,1.5580555637401383,1.6044189602700303,1.6467291958597825,1.6851832569372063,1.7199904853966308,1.7513668411873053,1.7795315178506994,1.8046977684475158,1.8270785079332221,1.846878366704537,1.8642936972530149,1.8795111596082978,1.8927077889084158,1.9040498419357734,1.9136932362421002,1.9217836216788542,1.9284563243897737,1.9338367859972727,1.9380415126688206,1.941177632731865,1.9433441002673806,1.944632021191268,1.9451247947783472,1.944899368530679,1.944025729295588,1.942568370141095,1.9405861681024996,1.9381326244070984,1.9352581271481997,1.9320049734472353,1.928415196101886,1.9245256128306332,1.920369907996467,1.915978905238848,1.9113803269338174,1.9065992268392928,1.9016586345695068,1.896579022842521,1.891379253273036,1.8860760775166374,0.23333333333333334
0.7335171115168543,0.8150817242282343,0.8940749992437718,0.9700420192391326,1.0426301053260758,1.111581119946633,1.1767226837171063,1.2379582526808326,1.2952568428759594,1.3486425712119487,1.3981847974438233,1.4439888195412018,1.4861874362393788,1.5249337374669574,1.5603947336856003,1.5927460775931594,1.6221690173138044,1.6488413490602842,1.6729431786669644,1.6946489674099703,1.7141274931736756,1.7315403800763567,1.7470419918396207,1.760778209861775,1.7728866831874093,1.783496749643618,1.7927292501431402,1.8006968098981877,1.8075046028450648,1.813249838272897,1.8180227808677492,1.821906970126102,1.8249792717085214,1.8273109787836248,1.8289672715388126,1.8300085338379104,1.8304901852602145,1.8304628630817683,1.8299735359508504,1.8290645538141674,1.8277765614367274,1.8261431999702906,1.8241982457947383,1.8219719192936394,1.8194915902975126,1.8167821684905214,1.813866699692595,1.8107658459720641,1.8074987724090468,1.8040826620375905,0.25
